,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
4753,60963,300763.XSHE,2024-12-31,2025-04-29,2024-12-31,1.7303,637175742.23,685115493.13,17212241.02,8.5997,7.928,3.2418,10.5646,31.5671,89.5278,11.0617,10.5646,7.0315,3.1139,4.7643,94.9035,2.3843,92.1896,93.0386,31.3436,299.302,7.2345,,7.2345,,-13.5381,,-11.317,,-11.317,
4754,60964,300762.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.1973,-150266276.12,-116571342.46,-15417801.72,-5.088,-6.1713,-3.3741,-34.0836,43.2775,132.9926,-48.6111,-34.0836,8.4057,17.009,-7.1371,68.7675,9.0952,121.2928,106.5566,-30.4137,92.1834,12.9739,,12.9739,,33.0469,,36.5373,,34.7134,
4755,60965,300769.XSHE,2024-12-31,2025-04-29,2024-12-31,-4.7741,-1373454031.25,-1192072007.21,45447309.71,-21.1165,-21.6817,-8.3115,-21.0403,-4.6374,115.6585,-23.0641,-21.0403,0.4495,4.1563,2.3538,67.3913,-2.5693,102.6764,74.4796,1.8794,-12.0026,-55.1455,,-55.1455,,19.4165,,19.1725,,18.2483,
4756,60966,300480.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.3206,-122632165.82,791629.62,66512.59,-8.2012,-8.8939,-5.3597,-19.0633,57.2581,99.8619,-15.2786,-19.0633,20.6801,12.603,1.9926,-0.8964,-0.0753,108.4462,97.5777,-3.4252,-2480.4834,-13.2468,,-13.2468,,-207.65400000000002,,-257.5013,,-263.3233,
4757,60967,300899.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.0258,-11446519.73,-16362233.5,6247781.92,-0.2543,-1.7679,-0.2228,-2.0692,23.4693,120.0503,-5.369,-2.0692,7.4910000000000005,17.2524,-2.1359,368.0785,-140.5477,695.3294,283.125,98.0228,-488.884,-34.5203,,-34.5203,,-127.8946,,-110.8265,,-110.564,
4758,60968,002717.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.5408,-1007447660.5,-520016442.61,110765420.35,-61.6663,-63.1146,-6.5855,-115.3672,-1.1875,160.3382,-149.7853,-115.3672,2.2728,23.0062,29.2463,39.6425,-8.443999999999999,102.3486,117.8919,-11.2523,18.6486,-59.5497,,-59.5497,,-23.455,,11.6185,,9.8649,
4759,60969,002713.XSHE,2024-12-31,2025-04-29,2024-12-31,-2.792,-942120831.05,-523025938.53,11629269.91,224.7493,180.7674,-50.332,-89.6003,27.9011,140.3584,-53.7667,-89.6003,34.1972,25.6869,2.0324,54.2543,-1.2063,80.4307,93.9456,-8.1206,20.1212,-55.8361,,-55.8361,,-186.9133,,-542.8821,,-461.88,
4760,60970,300949.XSHE,2024-12-31,2025-04-29,2024-12-31,-4.662,-194703843.45,-75616190.64,-109924155.11,-33.8177,-23.3426,-20.3798,-68.7319,27.2125,118.3257,-71.0333,-68.7319,12.3052,24.3513,0.6786,25.6559,37.2963,69.0247,105.5138,-5.244,28.6154,-13.7675,,-13.7675,,-46.7336,,-59.5286,,-59.7931,
4761,60971,300948.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.5063,-78183216.75,-50342022.64,12592804.36,-8.2758,-9.1259,-4.1515,-48.7986,18.3815,134.6498,-54.9457,-48.7986,4.1137,21.945999999999998,14.237,63.4475,-15.8711,110.2722,93.7808,-39.8995,115.1507,-61.4645,,-61.4645,,-309.6866,,-307.4753,,-307.48,
4762,60972,300940.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0926,10574522.87,1403753.3,16572341.5,1.9294,0.9891,1.3654,4.5111,16.2446,99.693,3.2896,4.5111,4.3335,8.2907,-2.7617,9.2817,109.5773,51.2657,86.8886,-6.9539,-2265.1161,-2.5038,,-2.5038,,105.0122,,106.7574,,106.7574,
4763,60973,600163.XSHG,2024-12-31,2025-04-29,2024-12-31,0.3422,624031600.42,812248962.29,34000325.92,10.0022,9.5857,5.9639,39.7427,57.6399,53.3514,47.325,39.7427,0.0303,4.4030000000000005,5.3793,98.9013,4.14,95.8359,76.6156,45.8408,98.2683,0.5426,,0.5426,,-4.4712,,-4.2316,,-4.0278,
4764,60974,605266.XSHG,2024-12-31,2025-04-29,2024-12-31,0.8179,124257949.01,191819054.57,-9104920.92,4.5287,4.3919999999999995,1.244,1.3784,35.8009,97.9336,1.8968,1.3784,28.8106,2.8345,1.5143,113.5379,-5.3892,96.9807,102.2545,5.483,265.3413,2.2261,,2.2261,,-66.2739,,-69.1285,,-69.0823,
4765,60975,300364.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.3328,-270585639.34,-266922722.93,34419030.1,-21.7786,-24.2619,-13.9825,-20.9312,32.9833,123.0281,-20.5676,-20.9312,40.1102,9.2065,1.1608,111.9271,-14.4327,111.4028,110.9089,-4.5284,19.6649,-17.7262,,-17.7262,,-581.1599,,-369.6299,,-371.5765,
4766,60976,300366.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.1298,-386360702.95,-395685856.13,284822466.28,-4.2036,-20.5942,-5.3185,-12.3902,8.1792,128.1511,-13.1165,-12.3902,4.4971,13.8081,2.8127,215.0972,-154.8312,489.9145,125.6868,11.5167,-40.9103,-16.082,,-16.082,,69.7425,,68.5434,,83.3786,
4767,60977,688329.XSHG,2024-12-31,2025-04-29,2024-12-31,-0.2811,-38092759.64,-30513510.73,-3185852.64,-2.7993,-4.9132,-1.5759999999999998,-6.8428,45.0708,109.3804,-7.5153,-6.8428,19.4951,13.6904,1.463,125.0517,13.0564,175.5149,130.7034,30.5784,-325.9796,-10.5248,,-10.5248,,-170.4619,,-178.3093,,-173.5162,
4768,60978,300840.XSHE,2024-12-31,2025-04-29,2024-12-31,0.3693,58256448.65,110188700.11,110945959.41,7.2471,4.7633,5.6839,13.2281,40.1693,84.4491,20.6994,13.2281,10.9265,8.0615,-0.4769,75.566,76.0854,65.7278,105.3009,22.578000000000003,145.1877,-5.1362,,-5.1362,,23.7679,,-12.6887,,-20.7086,
4769,60979,603081.XSHG,2024-12-31,2025-04-29,2024-12-31,0.158,52012588.54,163067303.23,1589445.85,2.2417,1.8046,0.7841,3.3711,33.3671,91.1523,4.9331,3.3711,7.2145,13.376,-2.7907,180.6804,1.7611,80.5047,112.4041,5.7154,64.5973,-4.8825,,-4.8825,,-16.7887,,-35.4768,,-36.0334,
4770,60980,300432.XSHE,2024-12-31,2025-04-29,2024-12-31,0.3249,319692839.53,405962224.9,22750884.03,9.6363,7.7642,4.2854,4.7506,12.387,95.2072,5.4305,4.7506,1.4129,2.7202,0.5887,87.4495,4.9008,80.5719,77.4509,6.7886,141.6422,47.0206,,47.0206,,165.1514,,169.0427,,173.1087,
4771,60981,300710.XSHE,2024-12-31,2025-04-29,2024-12-31,-2.0039,-205633586.6,20061349.92,-2293483.34,-35.2362,-36.3432,-25.0223,-56.8082,30.4233,94.209,-55.4165,-56.8082,4.4376,12.177999999999999,0.5136,-10.4816,1.1983,103.1419,97.1289,16.1098,278.1889,-3.2868,,-3.2868,,-8861.646999999999,,-2439.6514,,-1907.707,
4772,60982,300716.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.7414,-119893956.21,-173393424.91,9465186.61,-135.8409,-137.2779,-27.4132,-121.6803,-15.9289,177.9804,-102.0093,-121.6803,5.8197,36.582,11.2922,66.5404,-3.6323,101.0579,84.8679,-6.5845,8.4438,-80.9216,,-80.9216,,-61.2704,,-61.4465,,14.3777,
4773,60983,002432.XSHE,2024-12-31,2025-04-29,2024-12-31,3.4010000000000002,1680531981.72,707982075.19,1452092319.28,8.3508,8.4098,7.3539,69.4408,70.6736,72.6879,81.3905,69.4408,17.6524,15.6544,-0.2558,33.6035,68.9218,100.7074,94.0319,38.0663,139.3754,-19.7742,,-19.7742,,30.7601,,33.4123,,33.3267,
4774,60984,600197.XSHG,2024-12-31,2025-04-29,2024-12-31,0.6055,278006031.06,395924412.97,746362.93,7.4297,7.2272,5.7629,13.0521,52.2847,82.0274,18.2603,13.0521,11.9177,4.0507,1.2264,97.9266,0.1846,97.2746,102.3399,3.9707,22.0934,-1.2683,,-1.2683,,-11.4268,,-16.8038,,-15.9064,
4775,60985,002501.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.2023,-645078299.16,-126207141.69,0.0,-100.8075,-90.5565,-55.2705,-215.66299999999998,-13.3948,137.8365,-190.1023,-215.66299999999998,0.3588,12.7511,1.2031,17.5452,0.0,89.8311,50.7187,-65.7444,173.7593,-30.0514,,-30.0514,,-273.4304,,-296.8549,,-296.1583,
4776,60986,002508.XSHE,2024-12-31,2025-04-29,2024-12-31,1.6707,1455592192.81,1637822797.51,137345689.5,14.5373,13.4147,9.1979,13.8727,49.6566,85.3931,15.9653,13.8727,27.4582,4.5382,-1.6091,91.7944,7.6978,92.2779,105.5976,14.8069,101.3694,0.096,,0.096,,-9.9508,,-9.2822,,-8.9675,
4777,60987,688598.XSHG,2024-12-31,2025-04-29,2024-12-31,-3.9918,-848114949.15,-276826549.9,35884775.93,-14.5065,-15.0967,-12.1403,-151.5783,-15.9848,151.5623,-153.1222,-151.5783,4.7219,9.1873,2.0086,33.1429,-4.2963,104.0685,99.7286,36.9233,-71.609,-49.8962,,-49.8962,,-456.7732,,-499.5651,,-502.5236,
4778,60988,300849.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.151,-31879299.67,-26455721.9,2006461.7,-3.7122,-5.2254,-2.8582,-6.801,15.5603,107.9446,-8.4516,-6.801,3.2197,14.6524,0.1777,94.2188,-7.1458,140.7629,111.2326,12.8252,-161.4343,28.1487,,28.1487,,-1.4513,,5.141,,5.141,
4779,60989,688592.XSHG,2024-12-31,2025-04-29,2024-12-31,-0.5317,-50101999.18,-18693237.34,7354557.8,-3.3555,-5.0865,-2.6306,-8.1309,48.1766,104.5277,-8.2407,-8.1309,25.3526,8.0796,-0.6092,54.474,-21.4319,151.5859,125.0569,27.0827,-598.1518,0.284,,0.284,,-184.606,,-184.5355,,-179.0319,
4780,60990,300152.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.0665,-47733912.15,-67677492.86,-6623190.58,-16.8798,-16.9925,-6.1601,-24.949,10.6833,135.606,-15.8034,-24.949,7.3237,30.0797,2.3443,142.715,13.9667,100.66799999999999,93.6259,16.205,-45.512,-6.5043,,-6.5043,,57.3691,,35.3055,,35.3082,
4781,60991,002851.XSHE,2024-12-31,2025-04-29,2024-12-31,0.7993,366403081.3,363529435.34,17766229.85,8.3617,7.025,4.1512,5.6126,25.1741,95.5518,5.584,5.6126,4.5147,2.9885,0.6233,80.0958,3.9144,84.0139,75.237,1.6848,37.876999999999995,20.9978,,20.9978,,-27.8673,,-26.6226,,-30.6998,
4782,60992,002853.XSHE,2024-12-31,2025-04-29,2024-12-31,-2.009,-386477684.9,-12395849.65,959044.42,-32.7287,-33.7518,-19.6776,-42.6964,24.2836,101.3993,-44.6699,-42.6964,11.1022,9.4884,-0.1418,3.1076,-0.2404,103.1258,110.3734,-14.993,1071.4914,-32.6828,,-32.6828,,-555.3461,,-558.8585,,-535.8783,
4783,60993,002989.XSHE,2024-12-31,2025-04-29,2024-12-31,-2.1957,-410119198.95,-113070492.08,1857523.36,-27.241,-26.0808,-16.3055,-118.6196,0.6533,131.2631,-120.3695,-118.6196,1.3259,20.5965,5.2311,25.965,-0.4266,95.7408,148.2268,6.5365,-20.9081,-56.0469,,-56.0469,,-781.1665,,-5246.9697,,-5239.1505,
4784,60994,688339.XSHG,2024-12-31,2025-04-29,2024-12-31,-1.9703,-542757000.0,-339814344.4,26071615.32,-16.2841,-19.3638,-11.1112,-147.3429,12.4679,192.6755,-145.2447,-147.3429,15.9828,61.2777,0.5406,63.9261,-4.9046,118.9128,101.4834,-5.0792,5.4806,-54.2063,,-54.2063,,-73.7055,,-80.0418,,-87.6751,
4785,60995,688333.XSHG,2024-12-31,2025-04-29,2024-12-31,0.3843,35674331.63,51116540.24,52530676.76,2.1857,0.7466,1.5123,7.8785,37.4353,96.1438,6.6794,7.8785,7.1194,8.9935,0.7642,57.986999999999995,59.5912,34.1593,92.2828,26.114,677.1955,15.0222,,15.0222,,-15.7275,,-5.2635,,-5.2635,
4786,60996,688119.XSHG,2024-12-31,2025-04-29,2024-12-31,-0.0525,-113733735.49,-21948277.61,10535405.8,-1.9598,-3.7717,-0.9684,-2.4076,15.2742,101.0032,-2.1581,-2.4076,2.6885,6.3123,0.3866,45.1227,-21.6594,192.4531,83.5701,0.5825,-58.0592,-12.9088,,-12.9088,,-151.4661,,-165.9653,,-184.3817,
4787,60997,300888.XSHE,2024-12-31,2025-04-29,2024-12-31,1.1941,590858058.78,981549090.79,78250049.96,6.1309,5.2094,4.1725,8.2504,47.3197,89.06700000000001,10.1902,8.2504,25.2192,7.5044,-1.1051,108.0587,8.6145,84.9692,111.5803,14.0986,128.9549,9.6864,,9.6864,,11.8456,,17.8445,,19.8096,
4788,60998,301086.XSHE,2024-12-31,2025-04-29,2024-12-31,1.2191,95734025.37,121179307.48,13275357.84,5.6901,4.9648,4.29,13.464,33.9343,85.2011,15.1627,13.464,4.3586,8.541,-0.1583,99.5276,10.9034,87.25299999999999,109.7243,13.8208,93.3904,22.1012,,22.1012,,8.5424,,6.8054,,3.6481,
4789,60999,300635.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.3522,-47945077.31,-56811279.38,2238405.87,-12.353,-12.0015,-3.6931,-7.0119,16.9797,108.2551,-8.2499,-7.0119,1.595,12.8917,2.4418,96.6478,-3.8080000000000003,97.154,91.6559,-10.4287,126.331,-2.4324,,-2.4324,,-1514.8454,,-783.9076,,-1975.2859,
4790,61000,002424.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0241,-82435189.93,6182665.37,-35069598.13,1.0428,-2.5568,0.5062,0.9611,58.0915,99.8384,0.1137,0.9611,48.4624,5.9881,1.5968,9.2406,-52.4147,-245.1828,103.9594,0.2358,145.9019,-10.2648,,-10.2648,,100.8981,,108.9137,,108.1112,
4791,61001,300853.XSHE,2024-12-31,2025-04-29,2024-12-31,-1.6183,-271340728.55,-255286376.57,549129.35,-23.3584,-26.6535,-13.0091,-153.9568,12.2404,261.9919,-154.6561,-153.9568,38.7207,52.4206,14.773,104.5309,-0.2248,114.1064,265.8286,-13.1176,8.0977,-59.2044,,-59.2044,,-105.2008,,-140.6001,,-135.8131,
4792,61002,003003.XSHE,2024-12-31,2025-04-29,2024-12-31,0.3613,55455364.78,66611206.46,12979293.22,5.0527,4.3871,3.8246,5.5162,18.1073,94.2151,6.109,5.5162,3.4741,3.2112,0.2357,99.8782,19.4614,86.8264,109.0684,15.0039,259.3625,-18.7151,,-18.7151,,27.56,,36.8957,,27.4046,
4793,61003,002992.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.4194,-84745507.74,-81635451.85,-948263.6,-9.9843,-11.0822,-3.5441,-5.4816,10.2634,105.3593,-5.8260000000000005,-5.4816,2.4467,3.8919,1.9244,96.462,1.1205,110.9958,135.8798,6.6709,-124.473,15.3411,,15.3411,,30.8843,,33.5809,,38.3539,
4794,61004,301087.XSHE,2024-12-31,2025-04-29,2024-12-31,1.4909999999999999,275062929.19,352272984.23,21741760.47,6.4306,5.6739,4.9317,10.470999999999998,51.8566,88.1904,12.5147,10.470999999999998,32.6294,4.0696,-0.7653,94.6973,5.8446,88.2316,100.8416,22.2396,188.31799999999998,4.5287,,4.5287,,26.6604,,23.5191,,22.6015,
4795,61005,000100.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0833,298355801.0,-1943562000.0,1879032000.0,2.9487,0.5625,-1.0921,-2.5216,11.6635,101.1782,-2.4842,-2.5194,1.2452,2.6953,2.5335,49.1567,-47.5247,19.0751,102.5831,17.8989,-1519.1988,-5.4363,,-5.4734,,-179.0455,,-186.9343,,-29.3834,
4796,61006,603777.XSHG,2024-12-31,2025-04-29,2024-12-31,-0.2236,-90029772.94,-74025709.53,12086538.19,-4.2127,-5.0389,-2.3781,-2.307,40.9967,102.1963,-2.167,-2.307,28.2777,13.3478,0.5396,104.1563,-17.0061,119.6129,114.495,9.0303,-411.1623,-15.2545,,-15.2545,,-210.2376,,-225.4291,,-231.9434,
4797,61007,300720.XSHE,2024-12-31,2025-04-29,2024-12-31,0.2454,44691057.83,55157164.84,2730579.21,8.1105,7.5785,7.2969,20.0788,52.0873,76.6708,23.7181,20.0788,11.7748,11.1671,-3.1127,99.6235,4.9319,93.44,109.9585,19.3832,83.0853,4.8469999999999995,,4.8469999999999995,,33.4287,,33.3877,,32.1751,
4798,61008,300731.XSHE,2024-12-31,2025-04-29,2024-12-31,0.1367,12717698.58,47946133.54,3304943.96,2.8417,2.0915,1.6305,1.9206,20.9425,94.9958,2.5808,1.9206,3.5694,6.4335,0.7801,189.6153,13.0703,73.6,75.5256,1.4212,28.4005,71.5317,,71.5317,,-3.9562,,-27.3189,,-32.1233,
4799,61009,300735.XSHE,2024-12-31,2025-04-29,2024-12-31,0.3592,240602125.51,357384076.58,22450820.0,5.6346,4.9178,4.3467,4.9758,12.8284,94.8065,5.9705,4.9758,0.3769,5.0428,-0.2658,87.3668,5.4884,87.2785,111.0666,20.9807,403.9815,27.3758,,27.3758,,-21.2172,,-21.5458,,-30.5155,
4800,61010,000615.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.4584,-297726477.82,-109627893.55,5359524.12,-17208.9841,-14650.3319,-12.6409,-35.6939,23.0391,110.0156,-33.7828,-35.6939,13.9329,10.0619,6.6063,29.2864,-1.4318,85.1319,101.6003,12.991,-129.7083,-19.7724,,-19.7724,,6.8108,,6.7293,,7.0167,
4801,61011,300606.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.11699999999999999,-18103566.03,16535891.29,-1614916.74,-2.4071,-2.6575,-1.3922,-3.3068,22.5547,96.6428,-4.1559,-3.3068,4.5178,7.2269,0.5249,-77.8399,7.6019,110.4023,98.5391,10.962,326.5175,-12.8455,,-12.8455,,-135.3288,,-130.7209,,-131.3332,
4802,61012,300604.XSHE,2024-12-31,2025-04-29,2024-12-31,0.7314,414146340.3,478469201.06,4751337.08,14.8548,13.4198,7.0977,12.8238,54.8523,86.8608,13.2953,12.8238,5.6024,8.5432,0.1593,100.4286,0.9973,90.3395,97.2373,17.1788,130.7444,105.1501,,105.1501,,1499.3988,,669.8462,,915.1409,
4803,61013,002453.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.3541,-274747412.53,-99310882.7,7697277.09,-24.9626,-23.8455,-15.6769,-56.9996,9.7999,119.2745,-54.9151,-56.9996,3.7005,19.6549,-0.2594,34.3994,-2.6662,95.5248,82.6099,-6.6588,34.547,-6.5467,,-6.5467,,-34.6628,,-58.2819,,-63.0729,
4804,61014,002693.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.1888,-71707929.14,-80352861.65,-9396943.01,-18.1073,-16.5819,-13.3914,-61.0018,56.0372,146.1252,-60.9215,-61.0018,29.1376,57.2198,5.0968,75.6821,8.8507,91.5755,112.4262,-23.4356,50.8086,-26.162,,-26.162,,-45.076,,-47.644,,-54.3207,
4805,61015,002694.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.201,-155143534.77,-121263785.32,42426.61,-31.2586,-31.6167,-12.9317,-18.9948,7.6111,114.4014,-16.9377,-18.9948,7.5288,9.5007,0.09300000000000001,83.4245,-0.0292,101.1454,97.984,-14.3307,99.5097,-9.7266,,-9.7266,,-206.2429,,-284.6909,,-266.9455,
4806,61016,600370.XSHG,2024-12-31,2025-04-29,2024-12-31,-0.1251,-413326689.35,-420648730.26,-113424207.84,-8.0792,-6.8503,-2.8099,-2.0196,-0.0758,101.7427,-2.6086,-2.0196,0.0598,0.4197,0.9099,67.3993,18.1736,84.7894,97.4507,-0.7053,40.4722,2.8019,,2.8019,,-66.5758,,-77.2889,,-77.2889,
4807,61017,300866.XSHE,2024-12-31,2025-04-29,2024-12-31,3.9789,1887765741.4,2201717406.65,283378083.43,24.9373,22.2641,15.0517,8.9483,43.6732,91.0898,9.6192,8.9483,22.5406,3.5157,0.10099999999999999,93.756,12.0671,89.2801,86.4968,11.1107,124.6962,41.1424,,41.1424,,31.6377,,30.5315,,30.9348,
4808,61018,002277.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0201,-2798736.36,-380419471.86,430688828.21,0.4176,-0.0417,0.0351,0.4093,62.527,129.3221,0.9676,0.4047,21.926,39.1357,25.7566,-2800.1089,3170.1206,-9.9914,307.3801,22.9775,-78.3624,-3.3573,,-3.1371,,-55.1324,,-76.5654,,-42.3827,
4809,61019,002878.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.7053,-187798707.48,-12713115.38,-402388.72,-12.7389,-12.9961,-7.2783,-6.611000000000001,13.8343,100.4556,-7.1007,-6.611000000000001,6.7038,3.3406,0.4593,6.3677,0.2015,102.0187,114.6984,8.8635,-1945.2916,3.6466,,3.6466,,-952.0907,,-781.6545,,-878.1761,
4810,61020,002304.XSHE,2024-12-31,2025-04-29,2024-12-31,4.4299,6835235643.35,9364116424.0,-249748911.63,12.8921,13.2048,9.7223,23.0863,73.1572,67.5716,31.7242,23.0863,19.102999999999998,6.6654,-2.1155,102.4176,-2.7316,102.4253,106.7099,16.0294,49.4303,-12.8296,,-12.8296,,-30.8233,,-33.4736,,-33.3723,
4811,61021,002305.XSHE,2024-12-31,2025-04-29,2024-12-31,-1.2905,-2774736503.53,-1249819267.83,346465101.42,352.9511,437.5823,-9.5568,-79.4029,-16.6705,142.0867,-77.917,-79.4029,4.3073,3.4311,19.2905,53.9203,-14.9473,123.9781,76.1527,-32.6906,77.6744,180.4585,,180.4585,,-29.485,,-34.1785,,-32.1791,
4812,61022,002614.XSHE,2024-12-31,2025-04-29,2024-12-31,0.10300000000000001,24348249.49,42774921.39,37246920.81,1.4256,0.5403,0.9388,1.5151,36.041,99.115,1.6938,1.5151,21.0956,8.1678,0.3693,46.826,40.7744,37.9028,92.7178,2.694,304.4051,-3.9189,,-3.9189,,-45.4715,,-35.9827,,-37.7551,
4813,61023,003019.XSHE,2024-12-31,2025-04-29,2024-12-31,1.0768,127245076.26,215603560.46,42790394.97,11.9439,8.0805,7.4343,7.9895,23.5654,90.2598,10.3537,7.9895,4.0811,5.7773,-0.7673,96.1343,19.0796,67.6539,104.9397,6.6474,68.2467,31.7589,,31.7589,,19.5325,,17.0989,,18.1585,
4814,61024,688047.XSHG,2024-12-31,2025-04-29,2024-12-31,-1.5595,-664725300.0,-471158248.61,21212045.35,-19.285,-20.4994,-16.4358,-124.0135,31.0389,193.4361,-131.9124,-124.0135,18.8117,20.9885,-1.1013,70.8207,-3.1884,106.29700000000001,96.1885,-66.4364,71.1035,-0.2842,,-0.2842,,-62.3635,,-89.8214,,-89.8214,
4815,61025,300598.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.5808,-143360065.66,-39552124.1,-88175755.94,-8.1646,-9.2881,-5.482,-6.8841,15.2279,102.0019,-7.7238,-6.8841,3.9287,4.4098,0.2997,25.8361,57.5979,113.7601,97.4984,-6.8731,343.3206,5.2295,,5.2295,,-173.6455,,-174.1269,,-167.0172,
4816,61026,688289.XSHG,2024-12-31,2025-04-29,2024-12-31,0.4732,202227363.25,179720735.32,-20436086.63,3.8159,2.8001,2.653,15.5187,77.9121,87.67399999999999,19.0511,15.5187,34.2798,17.2595,-5.8493,68.9613,-7.8416,73.3782,118.8062,18.8228,152.708,44.7755,,44.7755,,-35.0174,,-35.0104,,-24.2287,
4817,61027,688288.XSHG,2024-12-31,2025-04-29,2024-12-31,-0.0293,-7491262.16,530007.55,2476656.33,-0.3999,-1.0174,-0.3769,-0.7528,37.2719,99.8987,-0.8686,-0.7528,4.5812,6.93,0.5920000000000001,-13.4559,-62.8778,254.4511,64.0169,-3.6611,-3614.0847,27.8139,,27.8139,,91.6742,,94.5257,,95.8882,
4818,61028,000004.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.9936,-124233068.26,-36175733.08,329920.2,-101.3321,-95.7065,-37.871,-139.0807,76.9011,136.6669,-153.4876,-139.0807,39.0834,36.0664,0.1509,22.7502,-0.2075,94.4484,122.8341,-16.8983,46.0858,-10.3483,,-10.3483,,0.8181,,14.3067,,16.2157,
4819,61029,300462.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.0593,-40524857.09,8658542.98,2763891.15,-0.7407,-2.7931,-0.4075,-1.4057,28.8738,98.6172,-3.5501,-1.4057,5.7419,12.6723,-0.5226,352.3244,112.4654,377.10400000000004,104.0938,0.8776,63.4637,4.2213,,4.2213,,-0.6994,,-109.5435,,-84.634,
4820,61030,300460.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.6729999999999999,-202940869.41,-123257842.41,-769999.35,-25.8909,-27.8039,-11.1822,-34.4072,4.984,122.3631,-34.8138,-34.4072,4.2394,11.253,4.9707,64.2096,0.4011,107.3889,72.4344,0.9621,-4.3021,38.3333,,38.3333,,2.8976,,-12.324000000000002,,-12.2189,
4821,61031,300469.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.4741,-127819199.94,-166111655.55,8383741.05,-22.7022,-24.6573,-12.5516,-59.2307,17.1631,161.8142,-59.3416,-59.2307,16.6745,40.4956,3.4315,103.9024,-5.244,108.6122,105.3154,-22.8805,37.0149,9.0245,,9.0245,,20.9502,,30.7193,,36.3469,
4822,61032,601838.XSHG,2024-12-31,2025-04-29,2024-12-31,3.1897,12824652000.0,15226559000.0,3667069000.0,16.3706,16.3277,1.0977,55.9155,,33.7444,66.2556,55.9155,,23.9316,,76.2209,24.1799,99.7377,,-410.0076,-618.8267,5.895,,5.895,,9.5029,,10.0952,,10.1727,
4823,61033,688669.XSHG,2024-12-31,2025-04-29,2024-12-31,-1.9463,-206084352.17,-157649258.14,-38898244.22,-16.4445,-14.3511,-4.8813,-5.9837,10.4371,103.8638,-5.9042,-5.9837,1.6074,5.6381,2.2973,65.1305,16.0702,87.2696,113.5605,9.8997,-256.2185,10.7196,,10.7196,,-849.2723,,-831.7129,,-926.3106,
4824,61034,002761.XSHE,2024-12-31,2025-04-29,2024-12-31,0.179,76799968.58,1378356113.11,66032438.68,2.3942,0.9497,0.2949,0.4435,4.8114,98.2908,0.8741,0.4435,0.0286,2.2109,-0.4211,223.8076,10.7219,39.6684,110.5987,3.6129,211.3817,-12.9175,,-12.9175,,-12.9285,,-40.6711,,-50.5744,
4825,61035,688472.XSHG,2024-12-31,2025-04-29,2024-12-31,0.6093,2226468194.62,3218730556.79,-117568064.02,10.1415,10.0473,3.4081,4.8405,14.9976,93.0278,5.3792,4.8405,2.397,3.3833,0.0837,124.7698,-4.5574,99.0708,102.5487,5.2642,75.503,-10.0265,,-10.0265,,-27.8894,,-22.5976,,-22.5952,
4826,61036,300878.XSHE,2024-12-31,2025-04-29,2024-12-31,-1.0182,-238936373.43,-159791151.12,91114068.0,-11.5707,-18.7528,-7.8016,-41.2526,38.1816,145.4988,-43.7767,-41.2526,57.1161,17.4085,1.7818,100.9573,-57.5666,162.0718,115.4971,-7.7372,17.0053,-32.4126,,-32.4126,,-7973.6637,,-1940.4614,,-1546.4215,
